X,Y,Rotation,Main Thread,Render Thread,FPS
-28.026900,1.600000,0.000000,4.772700,0.000000,284.260500
-28.026900,1.600000,0.060634,5.115600,0.000000,164.924000
-28.026900,1.600000,0.096858,4.610800,0.000000,276.060100
-28.026900,1.600000,0.150049,4.100100,0.000000,188.001700
-28.026900,1.600000,0.206230,5.791600,0.000000,177.996100
-28.026900,1.600000,0.246345,5.037100,0.000000,249.283300
-28.026900,1.600000,0.293445,3.667100,0.000000,212.314200
-28.026900,1.600000,0.330779,4.745700,0.000000,267.852400
-28.026900,1.600000,0.376294,3.596300,0.000000,219.707800
-28.026900,1.600000,0.416523,4.950800,0.000000,248.576900
-28.026900,1.600000,0.464110,3.769200,0.000000,210.141400
-28.026900,1.600000,0.502660,4.802900,0.000000,259.403400
-28.026900,1.600000,0.559057,4.649900,0.000000,177.314400
-28.026900,1.600000,0.608280,4.995800,0.000000,203.157100
-28.026900,1.600000,0.650948,5.215800,0.000000,234.367700
-28.026900,1.600000,0.700169,3.853900,0.000000,203.165300
-28.026900,1.600000,0.739617,5.004400,0.000000,253.498300
-28.026900,1.600000,0.789731,3.935500,0.000000,199.545000
-28.026900,1.600000,0.843645,5.489800,0.000000,185.480600
-28.026900,1.600000,0.882434,4.814600,0.000000,257.805100
-28.026900,1.600000,0.933770,4.087100,0.000000,194.795100
-28.026900,1.600000,0.973268,4.954000,0.000000,253.177400
-28.026900,1.600000,1.021752,3.877100,0.000000,206.253600
-28.026900,1.600000,1.062728,5.091500,0.000000,244.045300
-28.026900,1.600000,1.108501,3.590500,0.000000,218.469400
-28.026900,1.600000,1.146736,4.706700,0.000000,261.540500
-28.026900,1.600000,1.194022,3.834700,0.000000,211.479100
-28.026900,1.600000,1.234629,4.992800,0.000000,246.263000
-28.026900,1.600000,1.270883,3.649600,0.000000,275.831600
-28.026900,1.600000,1.308261,3.673900,0.000000,267.537000
-28.026900,1.600000,1.355150,3.733200,0.000000,213.269600
-28.026900,1.600000,1.405545,4.815400,0.000000,198.432400
-28.026900,1.600000,1.448881,5.538200,0.000000,230.755000
-28.026900,1.600000,1.499797,3.774400,0.000000,196.401900
-28.026900,1.600000,1.538955,5.171900,0.000000,255.375700
-28.026900,1.600000,1.594288,3.641400,0.000000,180.724000
-28.026900,1.600000,1.648424,6.277200,0.000000,184.720000
-28.026900,1.600000,1.685126,4.728100,0.000000,272.464700
-28.026900,1.600000,1.730348,3.569300,0.000000,221.131300
-28.026900,1.600000,1.767213,4.595300,0.000000,271.260000
-28.026900,1.600000,1.819820,3.651900,0.000000,190.088800
-28.026900,1.600000,1.979797,16.481000,0.000000,62.508980
-28.026900,1.600000,2.043997,6.072000,0.000000,155.763200
-28.026900,1.600000,2.142932,11.289300,0.000000,101.076500
-28.026900,1.600000,2.187565,4.530200,0.000000,224.049500
-28.026900,1.600000,2.229085,4.028700,0.000000,240.847800
-28.026900,1.600000,2.265268,3.685800,0.000000,276.372900
-28.026900,1.600000,2.302861,3.755100,0.000000,266.007000
-28.026900,1.600000,2.339297,3.658100,0.000000,274.453800
-28.026900,1.600000,2.374313,3.472100,0.000000,285.583700
-28.026900,1.600000,2.409739,3.563300,0.000000,282.278600
-28.026900,1.600000,2.461550,3.971800,0.000000,193.009200
-28.026900,1.600000,2.498320,4.844700,0.000000,271.960800
-28.026900,1.600000,2.535263,3.686500,0.000000,270.687300
-28.026900,1.600000,2.572406,3.685600,0.000000,269.229700
-28.026900,1.600000,2.608773,3.600000,0.000000,274.974500
-28.026900,1.600000,2.648872,4.074300,0.000000,249.389000
-28.026900,1.600000,2.684190,3.523900,0.000000,283.141800
-28.026900,1.600000,2.719847,3.511400,0.000000,280.449800
-28.026900,1.600000,2.769860,3.988100,0.000000,199.948000
-28.026900,1.600000,2.806596,4.696900,0.000000,272.212600
-28.026900,1.600000,2.856568,3.994800,0.000000,200.112100
-28.026900,1.600000,2.892409,4.581300,0.000000,279.010100
-28.026900,1.600000,2.937373,3.523800,0.000000,222.400100
-28.026900,1.600000,2.975627,4.681700,0.000000,261.410600
-28.026900,1.600000,3.035317,5.044200,0.000000,167.532200
-28.026900,1.600000,3.084544,4.679400,0.000000,203.140500
-28.026900,1.600000,3.121010,4.891700,0.000000,274.228100
-28.026900,1.600000,3.174674,4.340900,0.000000,186.344700
-28.026900,1.600000,3.215979,5.114700,0.000000,242.101400
-28.026900,1.600000,3.262420,3.653800,0.000000,215.327000
-28.026900,1.600000,3.300010,4.727300,0.000000,266.028200
-28.026900,1.600000,3.349471,3.855400,0.000000,202.179500
-28.026900,1.600000,3.387341,4.817300,0.000000,264.061300
-28.026900,1.600000,3.439967,4.223400,0.000000,190.020200
-28.026900,1.600000,3.496472,5.655100,0.000000,176.975500
-28.026900,1.600000,3.562833,6.773800,0.000000,150.690900
-28.026900,1.600000,3.609213,5.506300,0.000000,215.610200
-28.026900,1.600000,3.661031,4.275200,0.000000,192.983100
-28.026900,1.600000,3.697983,4.619500,0.000000,270.628700
-28.026900,1.600000,3.745288,3.664300,0.000000,211.394100
-28.026900,1.600000,3.781156,4.651500,0.000000,278.800000
-28.026900,1.600000,3.832382,4.160700,0.000000,195.209600
-28.026900,1.600000,3.870130,4.593500,0.000000,264.921700
-28.026900,1.600000,3.906107,3.732300,0.000000,277.947600
-28.026900,1.600000,3.941635,3.529000,0.000000,281.468100
-28.026900,1.600000,3.987827,3.631200,0.000000,216.487700
-28.026900,1.600000,4.031715,5.379400,0.000000,227.857900
-28.026900,1.600000,4.068632,3.645900,0.000000,270.877900
-28.026900,1.600000,4.149183,7.004300,0.000000,124.145000
-28.026900,1.600000,4.188426,4.849600,0.000000,254.822500
-28.026900,1.600000,4.239791,4.297100,0.000000,194.685100
-28.026900,1.600000,4.276583,4.612900,0.000000,271.798200
-28.026900,1.600000,4.312791,3.639600,0.000000,276.182000
-28.026900,1.600000,4.349372,3.636000,0.000000,273.366000
-28.026900,1.600000,4.385352,3.578800,0.000000,277.932200
-28.026900,1.600000,4.424670,3.954300,0.000000,254.336400
-28.026900,1.600000,4.466633,4.152900,0.000000,238.305200
-28.026900,1.600000,4.503930,3.705700,0.000000,268.118100
-28.026900,1.600000,4.542042,3.712500,0.000000,262.384600
-28.026900,1.600000,4.578144,3.748600,0.000000,276.993000
-28.026900,1.600000,4.628399,3.905100,0.000000,198.985200
-28.026900,1.600000,4.666037,4.747600,0.000000,265.688900
-28.026900,1.600000,4.714210,3.917200,0.000000,207.585200
-28.026900,1.600000,4.751254,4.564900,0.000000,269.949200
-28.026900,1.600000,4.788241,3.818900,0.000000,270.357900
-28.026900,1.600000,4.838954,3.961000,0.000000,197.188100
-28.026900,1.600000,4.875961,4.777200,0.000000,270.219100
-28.026900,1.600000,4.910981,3.513200,0.000000,285.559300
-28.026900,1.600000,4.948034,3.669100,0.000000,269.883700
-28.026900,1.600000,4.986418,3.821300,0.000000,260.525200
-28.026900,1.600000,5.026126,3.992400,0.000000,251.832100
-28.026900,1.600000,5.061163,3.496100,0.000000,285.420700
-28.026900,1.600000,5.108510,3.643200,0.000000,211.206600
-28.026900,1.600000,5.170900,6.312900,0.000000,160.282100
-28.026900,1.600000,5.216461,5.515200,0.000000,219.486000
-28.026900,1.600000,5.257660,4.051200,0.000000,242.724300
-28.026900,1.600000,5.293262,3.663600,0.000000,280.883100
-28.026900,1.600000,5.331793,3.750400,0.000000,259.531300
-28.026900,1.600000,5.369680,3.867600,0.000000,263.942800
-28.026900,1.600000,5.406155,3.648400,0.000000,274.160400
-28.026900,1.600000,5.446344,3.971700,0.000000,248.824300
-28.026900,1.600000,5.483932,3.776900,0.000000,266.042400
-28.026900,1.600000,5.520010,3.611600,0.000000,277.177200
-28.026900,1.600000,5.556254,3.585900,0.000000,275.907700
-28.026900,1.600000,5.593287,3.722700,0.000000,270.036700
-28.026900,1.600000,5.633339,3.975900,0.000000,249.669200
-28.026900,1.600000,5.669403,3.598200,0.000000,277.284800
-28.026900,1.600000,5.705841,3.616400,0.000000,274.438800
-28.026900,1.600000,5.740907,3.525400,0.000000,285.184700
-28.026900,1.600000,5.778845,3.767400,0.000000,263.581000
-28.026900,1.600000,5.819609,4.109100,0.000000,245.314500
-28.026900,1.600000,5.855780,3.612200,0.000000,276.464600
-28.026900,1.600000,5.904185,3.714500,0.000000,206.590200
-28.026900,1.600000,5.959574,5.591100,0.000000,180.541300
-28.026900,1.600000,5.998761,4.959600,0.000000,255.186700
-28.026900,1.600000,6.049216,4.031000,0.000000,198.196400
-28.026900,1.600000,6.085852,4.609100,0.000000,272.963000
-28.026900,1.600000,6.158344,7.166200,0.000000,137.944400
-28.026900,1.600000,6.213066,4.551400,0.000000,182.741900
-28.026900,1.600000,6.253002,5.039400,0.000000,250.400600
-28.026900,1.600000,6.299596,3.622400,0.000000,214.619900
-28.026900,1.600000,6.335627,4.619300,0.000000,277.538800
-28.026900,1.600000,6.372253,3.657200,0.000000,273.030100
-28.026900,1.600000,6.408092,3.547400,0.000000,279.025600
-28.026900,1.600000,6.448949,4.010800,0.000000,244.756100
-28.026900,1.600000,6.485270,3.707500,0.000000,275.322800
-28.026900,1.600000,6.531617,3.652000,0.000000,215.763700
-28.026900,1.600000,6.567997,4.612700,0.000000,274.883900
-28.026900,1.600000,6.615689,3.707400,0.000000,209.674400
-28.026900,1.600000,6.658435,5.301000,0.000000,233.940000
-28.026900,1.600000,6.694350,3.616200,0.000000,278.435200
-28.026900,1.600000,6.730638,3.573300,0.000000,275.573200
-28.026900,1.600000,6.767274,3.556000,0.000000,272.955600
-28.026900,1.600000,6.803715,3.770400,0.000000,274.416200
-28.026900,1.600000,6.842796,3.901000,0.000000,255.878800
-28.026900,1.600000,6.881547,3.818700,0.000000,258.057900
-28.026900,1.600000,6.917090,3.605600,0.000000,281.349400
-28.026900,1.600000,6.951818,3.441800,0.000000,287.952100
-28.026900,1.600000,6.989485,3.730900,0.000000,265.484400
-28.026900,1.600000,7.029259,3.981700,0.000000,251.420500
-28.026900,1.600000,7.067392,3.696900,0.000000,262.240100
-28.026900,1.600000,7.204244,3.807200,0.000000,73.072170
-28.026900,1.600000,7.260916,15.540200,0.000000,176.447800
-28.026900,1.600000,7.305185,4.527900,0.000000,225.891700
-28.026900,1.600000,7.341313,3.619500,0.000000,276.793600
-28.026900,1.600000,7.376814,3.558900,0.000000,281.682200
-28.026900,1.600000,7.416615,3.931600,0.000000,251.243700
-28.026900,1.600000,7.452830,3.660800,0.000000,276.128700
-28.026900,1.600000,7.489511,3.654100,0.000000,272.620700
-28.026900,1.600000,7.526483,3.658100,0.000000,270.489600
-28.026900,1.600000,7.561621,3.544700,0.000000,284.600300
-28.026900,1.600000,7.597542,3.570800,0.000000,